/gpfs/automountdir/gpfs/homes/SEAS/home/g21775526/torch-py_3.9-aarm64/lib64/python3.9/site-packages/networkx/utils/backends.py:135: RuntimeWarning: networkx backend defined more than once: nx-loopback
  backends.update(_get_backends("networkx.backends"))
DDP: rank 0, local_rank 0, world_size 1
total desired batch size: 491520
=> calculated gradient accumulation steps: 15
found 404 shards for split train
found 1 shards for split val
validation loss: 11.2971
HellaSwag accuracy: 2536/10042=0.2525
Arabic MMLU accuracy: 611/2186=0.2795
step     0 | loss: 11.303056 | lr 8.3916e-07 | norm: 7.7915 | dt: 377125.13ms | tok/sec: 1303.33
step    27 | loss: 9.637628 | lr 2.3497e-05 | norm: 1.1656 | dt: 17740.43ms | tok/sec: 27706.20
step    28 | loss: 9.699131 | lr 2.4336e-05 | norm: 1.0585 | dt: 17742.07ms | tok/sec: 27703.65
step    29 | loss: 9.576772 | lr 2.5175e-05 | norm: 1.1035 | dt: 17737.54ms | tok/sec: 27710.72
step    30 | loss: 9.649534 | lr 2.6014e-05 | norm: 1.0986 | dt: 17742.07ms | tok/sec: 27703.65
step    31 | loss: 9.357750 | lr 2.6853e-05 | norm: 1.1546 | dt: 17739.85ms | tok/sec: 27707.11
step    32 | loss: 9.517098 | lr 2.7692e-05 | norm: 1.0826 | dt: 17739.66ms | tok/sec: 27707.41
step    33 | loss: 9.621421 | lr 2.8531e-05 | norm: 0.9932 | dt: 17796.82ms | tok/sec: 27618.42
step    34 | loss: 9.539694 | lr 2.9371e-05 | norm: 1.0066 | dt: 17741.59ms | tok/sec: 27704.39
step    35 | loss: 8.635616 | lr 3.0210e-05 | norm: 2.0569 | dt: 17727.98ms | tok/sec: 27725.67
step    36 | loss: 8.910424 | lr 3.1049e-05 | norm: 1.4159 | dt: 17726.51ms | tok/sec: 27727.96
step    37 | loss: 9.469664 | lr 3.1888e-05 | norm: 1.0717 | dt: 17735.29ms | tok/sec: 27714.24
step    38 | loss: 9.458337 | lr 3.2727e-05 | norm: 0.9393 | dt: 17738.48ms | tok/sec: 27709.26
step    39 | loss: 9.269032 | lr 3.3566e-05 | norm: 1.0046 | dt: 17726.50ms | tok/sec: 27727.98
step    40 | loss: 8.671858 | lr 3.4406e-05 | norm: 1.3246 | dt: 17736.11ms | tok/sec: 27712.96
step    41 | loss: 9.076264 | lr 3.5245e-05 | norm: 1.0354 | dt: 17736.03ms | tok/sec: 27713.08
step    42 | loss: 8.783808 | lr 3.6084e-05 | norm: 1.2704 | dt: 17724.07ms | tok/sec: 27731.79
step    43 | loss: 8.931087 | lr 3.6923e-05 | norm: 1.0446 | dt: 17782.45ms | tok/sec: 27640.73
step    44 | loss: 8.394304 | lr 3.7762e-05 | norm: 1.4653 | dt: 17735.83ms | tok/sec: 27713.39
step    45 | loss: 8.476310 | lr 3.8601e-05 | norm: 1.3497 | dt: 17720.89ms | tok/sec: 27736.75
step    46 | loss: 9.112103 | lr 3.9441e-05 | norm: 0.8289 | dt: 17737.50ms | tok/sec: 27710.79
step    47 | loss: 9.196009 | lr 4.0280e-05 | norm: 0.6880 | dt: 17724.12ms | tok/sec: 27731.71
step    48 | loss: 9.095727 | lr 4.1119e-05 | norm: 0.7993 | dt: 17731.50ms | tok/sec: 27720.17
step    49 | loss: 8.977277 | lr 4.1958e-05 | norm: 0.8598 | dt: 17719.98ms | tok/sec: 27738.19
step    50 | loss: 9.091995 | lr 4.2797e-05 | norm: 0.8299 | dt: 17721.80ms | tok/sec: 27735.33
step    51 | loss: 8.994509 | lr 4.3636e-05 | norm: 0.7815 | dt: 17721.67ms | tok/sec: 27735.53
step    52 | loss: 8.986528 | lr 4.4476e-05 | norm: 0.7283 | dt: 17724.45ms | tok/sec: 27731.19
step    53 | loss: 8.883603 | lr 4.5315e-05 | norm: 0.6902 | dt: 17779.62ms | tok/sec: 27645.14
step    54 | loss: 8.934095 | lr 4.6154e-05 | norm: 0.6405 | dt: 17735.91ms | tok/sec: 27713.26
step    55 | loss: 8.629242 | lr 4.6993e-05 | norm: 0.8325 | dt: 17738.81ms | tok/sec: 27708.74
step    56 | loss: 8.836124 | lr 4.7832e-05 | norm: 0.6460 | dt: 17738.52ms | tok/sec: 27709.19
step    57 | loss: 8.851912 | lr 4.8671e-05 | norm: 0.5629 | dt: 17719.82ms | tok/sec: 27738.42
step    58 | loss: 8.888815 | lr 4.9510e-05 | norm: 0.5714 | dt: 17738.86ms | tok/sec: 27708.66
step    59 | loss: 8.733727 | lr 5.0350e-05 | norm: 0.5845 | dt: 17721.82ms | tok/sec: 27735.29
step    60 | loss: 8.693575 | lr 5.1189e-05 | norm: 0.5535 | dt: 17736.61ms | tok/sec: 27712.17
step    61 | loss: 8.806466 | lr 5.2028e-05 | norm: 0.5277 | dt: 17724.51ms | tok/sec: 27731.08
step    62 | loss: 8.469630 | lr 5.2867e-05 | norm: 0.7311 | dt: 17738.51ms | tok/sec: 27709.21
step    63 | loss: 8.697958 | lr 5.3706e-05 | norm: 0.4613 | dt: 17780.28ms | tok/sec: 27644.11
step    64 | loss: 8.742373 | lr 5.4545e-05 | norm: 0.4420 | dt: 17723.41ms | tok/sec: 27732.82
step    65 | loss: 8.704988 | lr 5.5385e-05 | norm: 0.4051 | dt: 17737.85ms | tok/sec: 27710.24
step    66 | loss: 8.610579 | lr 5.6224e-05 | norm: 0.4153 | dt: 17740.53ms | tok/sec: 27706.06
step    67 | loss: 8.326912 | lr 5.7063e-05 | norm: 0.5894 | dt: 17739.31ms | tok/sec: 27707.95
step    68 | loss: 8.542780 | lr 5.7902e-05 | norm: 0.4130 | dt: 17737.51ms | tok/sec: 27710.77
step    69 | loss: 8.480576 | lr 5.8741e-05 | norm: 0.4956 | dt: 17723.00ms | tok/sec: 27733.45
step    70 | loss: 8.538763 | lr 5.9580e-05 | norm: 0.4161 | dt: 17741.45ms | tok/sec: 27704.62
step    71 | loss: 8.498595 | lr 6.0420e-05 | norm: 0.3744 | dt: 17735.46ms | tok/sec: 27713.97
step    72 | loss: 8.563119 | lr 6.1259e-05 | norm: 0.4142 | dt: 17741.65ms | tok/sec: 27704.30
step    73 | loss: 8.400433 | lr 6.2098e-05 | norm: 0.4871 | dt: 17777.79ms | tok/sec: 27647.98
step    74 | loss: 8.361325 | lr 6.2937e-05 | norm: 0.8325 | dt: 17739.18ms | tok/sec: 27708.16
step    75 | loss: 8.249544 | lr 6.3776e-05 | norm: 0.8587 | dt: 17741.27ms | tok/sec: 27704.89
step    76 | loss: 7.815432 | lr 6.4615e-05 | norm: 0.8850 | dt: 17742.22ms | tok/sec: 27703.42
step    77 | loss: 8.367694 | lr 6.5455e-05 | norm: 0.8467 | dt: 17739.38ms | tok/sec: 27707.85
step    78 | loss: 8.473454 | lr 6.6294e-05 | norm: 0.9489 | dt: 17740.38ms | tok/sec: 27706.28
step    79 | loss: 8.423478 | lr 6.7133e-05 | norm: 0.5802 | dt: 17739.05ms | tok/sec: 27708.37
step    80 | loss: 8.406094 | lr 6.7972e-05 | norm: 0.6675 | dt: 17739.14ms | tok/sec: 27708.21
step    81 | loss: 8.151400 | lr 6.8811e-05 | norm: 0.6730 | dt: 17739.13ms | tok/sec: 27708.24
step    82 | loss: 8.349209 | lr 6.9650e-05 | norm: 0.8516 | dt: 17737.86ms | tok/sec: 27710.22
step    83 | loss: 8.410856 | lr 7.0490e-05 | norm: 0.5839 | dt: 17787.74ms | tok/sec: 27632.52
step    84 | loss: 8.392448 | lr 7.1329e-05 | norm: 0.6272 | dt: 17737.81ms | tok/sec: 27710.30
step    85 | loss: 8.394259 | lr 7.2168e-05 | norm: 0.5628 | dt: 17737.25ms | tok/sec: 27711.17
step    86 | loss: 8.373756 | lr 7.3007e-05 | norm: 0.5529 | dt: 17740.51ms | tok/sec: 27706.07
step    87 | loss: 8.242332 | lr 7.3846e-05 | norm: 0.7002 | dt: 17741.69ms | tok/sec: 27704.23
step    88 | loss: 7.921918 | lr 7.4685e-05 | norm: 0.6493 | dt: 17739.22ms | tok/sec: 27708.10
step    89 | loss: 8.078731 | lr 7.5524e-05 | norm: 0.6305 | dt: 17736.29ms | tok/sec: 27712.67
step    90 | loss: 8.173824 | lr 7.6364e-05 | norm: 0.4719 | dt: 17743.00ms | tok/sec: 27702.20
step    91 | loss: 8.375868 | lr 7.7203e-05 | norm: 0.5313 | dt: 17740.30ms | tok/sec: 27706.41
step    92 | loss: 8.280590 | lr 7.8042e-05 | norm: 0.4220 | dt: 17739.33ms | tok/sec: 27707.92
step    93 | loss: 8.384706 | lr 7.8881e-05 | norm: 0.6001 | dt: 17792.77ms | tok/sec: 27624.71
step    94 | loss: 8.421989 | lr 7.9720e-05 | norm: 0.4775 | dt: 17742.47ms | tok/sec: 27703.02
step    95 | loss: 8.264179 | lr 8.0559e-05 | norm: 0.4580 | dt: 17740.07ms | tok/sec: 27706.76
step    96 | loss: 8.297535 | lr 8.1399e-05 | norm: 0.4191 | dt: 17744.38ms | tok/sec: 27700.04
step    97 | loss: 7.964126 | lr 8.2238e-05 | norm: 0.5340 | dt: 17741.32ms | tok/sec: 27704.81
step    98 | loss: 7.741807 | lr 8.3077e-05 | norm: 0.7192 | dt: 17737.64ms | tok/sec: 27710.56
step    99 | loss: 8.321731 | lr 8.3916e-05 | norm: 0.7173 | dt: 17740.88ms | tok/sec: 27705.51
step   100 | loss: 8.376758 | lr 8.4755e-05 | norm: 0.5317 | dt: 17739.46ms | tok/sec: 27707.73
step   101 | loss: 8.281483 | lr 8.5594e-05 | norm: 0.6495 | dt: 17739.76ms | tok/sec: 27707.25
step   102 | loss: 8.125763 | lr 8.6434e-05 | norm: 0.6116 | dt: 17739.82ms | tok/sec: 27707.16
step   103 | loss: 8.186709 | lr 8.7273e-05 | norm: 0.5497 | dt: 17794.37ms | tok/sec: 27622.22
step   104 | loss: 8.287232 | lr 8.8112e-05 | norm: 0.3959 | dt: 17745.53ms | tok/sec: 27698.24
step   105 | loss: 8.209449 | lr 8.8951e-05 | norm: 0.4587 | dt: 17739.65ms | tok/sec: 27707.42
step   106 | loss: 8.240664 | lr 8.9790e-05 | norm: 0.4167 | dt: 17739.94ms | tok/sec: 27706.97
step   107 | loss: 8.049256 | lr 9.0629e-05 | norm: 0.4764 | dt: 17741.16ms | tok/sec: 27705.06
step   108 | loss: 8.153693 | lr 9.1469e-05 | norm: 0.4429 | dt: 17739.27ms | tok/sec: 27708.02
step   109 | loss: 8.295177 | lr 9.2308e-05 | norm: 0.3038 | dt: 17738.54ms | tok/sec: 27709.16
step   110 | loss: 8.213164 | lr 9.3147e-05 | norm: 0.5326 | dt: 17741.19ms | tok/sec: 27705.02
step   111 | loss: 8.263450 | lr 9.3986e-05 | norm: 0.3278 | dt: 17740.19ms | tok/sec: 27706.58
step   112 | loss: 8.081566 | lr 9.4825e-05 | norm: 0.5160 | dt: 17738.32ms | tok/sec: 27709.51
step   113 | loss: 8.404894 | lr 9.5664e-05 | norm: 0.5531 | dt: 17794.59ms | tok/sec: 27621.87
step   114 | loss: 8.196308 | lr 9.6503e-05 | norm: 0.7096 | dt: 17745.41ms | tok/sec: 27698.44
step   115 | loss: 8.176179 | lr 9.7343e-05 | norm: 0.3701 | dt: 17739.37ms | tok/sec: 27707.86
step   116 | loss: 8.193604 | lr 9.8182e-05 | norm: 0.6088 | dt: 17742.40ms | tok/sec: 27703.13
step   117 | loss: 8.188314 | lr 9.9021e-05 | norm: 0.7000 | dt: 17737.81ms | tok/sec: 27710.30
step   118 | loss: 9.341676 | lr 9.9860e-05 | norm: 1.4896 | dt: 17738.93ms | tok/sec: 27708.55
step   119 | loss: 8.218543 | lr 1.0070e-04 | norm: 0.8878 | dt: 17741.93ms | tok/sec: 27703.86
step   120 | loss: 7.801619 | lr 1.0154e-04 | norm: 0.9468 | dt: 17751.79ms | tok/sec: 27688.48
step   121 | loss: 8.255518 | lr 1.0238e-04 | norm: 1.6968 | dt: 17747.49ms | tok/sec: 27695.19
step   122 | loss: 8.191414 | lr 1.0322e-04 | norm: 0.8539 | dt: 17739.57ms | tok/sec: 27707.55
step   123 | loss: 3.908957 | lr 1.0406e-04 | norm: 5.1705 | dt: 17818.16ms | tok/sec: 27585.35
step   124 | loss: 6.735892 | lr 1.0490e-04 | norm: 2.6910 | dt: 17753.06ms | tok/sec: 27686.50
step   125 | loss: 8.476763 | lr 1.0573e-04 | norm: 1.3730 | dt: 17746.46ms | tok/sec: 27696.79
step   126 | loss: 8.244345 | lr 1.0657e-04 | norm: 0.7680 | dt: 17740.95ms | tok/sec: 27705.39
step   127 | loss: 8.487615 | lr 1.0741e-04 | norm: 1.2993 | dt: 17737.98ms | tok/sec: 27710.03
step   128 | loss: 8.238736 | lr 1.0825e-04 | norm: 0.8779 | dt: 17739.66ms | tok/sec: 27707.40
step   129 | loss: 8.428022 | lr 1.0909e-04 | norm: 0.8212 | dt: 17738.44ms | tok/sec: 27709.32
step   130 | loss: 8.088061 | lr 1.0993e-04 | norm: 0.8644 | dt: 17743.19ms | tok/sec: 27701.90
step   131 | loss: 7.760616 | lr 1.1077e-04 | norm: 0.8507 | dt: 17741.86ms | tok/sec: 27703.98
step   132 | loss: 7.892379 | lr 1.1161e-04 | norm: 1.2413 | dt: 17747.88ms | tok/sec: 27694.57
step   133 | loss: 8.532061 | lr 1.1245e-04 | norm: 0.6103 | dt: 17806.28ms | tok/sec: 27603.74
step   134 | loss: 8.258244 | lr 1.1329e-04 | norm: 0.7720 | dt: 17744.25ms | tok/sec: 27700.24
step   135 | loss: 6.769719 | lr 1.1413e-04 | norm: 1.9182 | dt: 17753.16ms | tok/sec: 27686.34
step   136 | loss: 8.124835 | lr 1.1497e-04 | norm: 0.7070 | dt: 17746.03ms | tok/sec: 27697.47
step   137 | loss: 7.876804 | lr 1.1580e-04 | norm: 1.1405 | dt: 17757.76ms | tok/sec: 27679.17
step   138 | loss: 8.263735 | lr 1.1664e-04 | norm: 0.6797 | dt: 17742.07ms | tok/sec: 27703.64
step   139 | loss: 7.936323 | lr 1.1748e-04 | norm: 0.7168 | dt: 17748.18ms | tok/sec: 27694.11
step   140 | loss: 7.870679 | lr 1.1832e-04 | norm: 0.5510 | dt: 17751.72ms | tok/sec: 27688.59
step   141 | loss: 8.252405 | lr 1.1916e-04 | norm: 0.4773 | dt: 17751.04ms | tok/sec: 27689.64
step   142 | loss: 7.852789 | lr 1.2000e-04 | norm: 0.7654 | dt: 17752.70ms | tok/sec: 27687.06
step   143 | loss: 8.106839 | lr 1.2084e-04 | norm: 0.6356 | dt: 17794.36ms | tok/sec: 27622.23
step   144 | loss: 8.348613 | lr 1.2168e-04 | norm: 0.4210 | dt: 17753.73ms | tok/sec: 27685.45
step   145 | loss: 8.445669 | lr 1.2252e-04 | norm: 0.5019 | dt: 17748.46ms | tok/sec: 27693.67
step   146 | loss: 8.377971 | lr 1.2336e-04 | norm: 0.5691 | dt: 17737.41ms | tok/sec: 27710.92
step   147 | loss: 7.938449 | lr 1.2420e-04 | norm: 0.7742 | dt: 17753.74ms | tok/sec: 27685.44
step   148 | loss: 8.434483 | lr 1.2503e-04 | norm: 0.8083 | dt: 17752.00ms | tok/sec: 27688.15
step   149 | loss: 8.383583 | lr 1.2587e-04 | norm: 0.6971 | dt: 17746.91ms | tok/sec: 27696.10
step   150 | loss: 8.227815 | lr 1.2671e-04 | norm: 0.5953 | dt: 17756.65ms | tok/sec: 27680.90
step   151 | loss: 7.690429 | lr 1.2755e-04 | norm: 0.9212 | dt: 17761.52ms | tok/sec: 27673.31
step   152 | loss: 8.237953 | lr 1.2839e-04 | norm: 0.4111 | dt: 17766.19ms | tok/sec: 27666.04
step   153 | loss: 8.278650 | lr 1.2923e-04 | norm: 0.7757 | dt: 17804.87ms | tok/sec: 27605.93
step   154 | loss: 7.625661 | lr 1.3007e-04 | norm: 0.7836 | dt: 17760.08ms | tok/sec: 27675.54
step   155 | loss: 8.281561 | lr 1.3091e-04 | norm: 0.5634 | dt: 17757.09ms | tok/sec: 27680.21
step   156 | loss: 8.256103 | lr 1.3175e-04 | norm: 0.5318 | dt: 17761.47ms | tok/sec: 27673.39
step   157 | loss: 8.167192 | lr 1.3259e-04 | norm: 0.4715 | dt: 17760.58ms | tok/sec: 27674.77
step   158 | loss: 8.161872 | lr 1.3343e-04 | norm: 0.5856 | dt: 17766.97ms | tok/sec: 27664.82
step   159 | loss: 8.003426 | lr 1.3427e-04 | norm: 0.3228 | dt: 17768.41ms | tok/sec: 27662.58
step   160 | loss: 8.043590 | lr 1.3510e-04 | norm: 0.5578 | dt: 17762.59ms | tok/sec: 27671.64
step   161 | loss: 7.840598 | lr 1.3594e-04 | norm: 0.6430 | dt: 17759.13ms | tok/sec: 27677.03
step   162 | loss: 7.962868 | lr 1.3678e-04 | norm: 0.3064 | dt: 17764.93ms | tok/sec: 27667.99
step   163 | loss: 8.186935 | lr 1.3762e-04 | norm: 0.3399 | dt: 17811.61ms | tok/sec: 27595.48
step   164 | loss: 7.959188 | lr 1.3846e-04 | norm: 0.3905 | dt: 17763.06ms | tok/sec: 27670.91
step   165 | loss: 7.748735 | lr 1.3930e-04 | norm: 0.5601 | dt: 17762.31ms | tok/sec: 27672.08
step   166 | loss: 7.193427 | lr 1.4014e-04 | norm: 0.3966 | dt: 17766.68ms | tok/sec: 27665.27
step   167 | loss: 7.411571 | lr 1.4098e-04 | norm: 1.0284 | dt: 17766.68ms | tok/sec: 27665.27
step   168 | loss: 7.722660 | lr 1.4182e-04 | norm: 1.1616 | dt: 17762.88ms | tok/sec: 27671.18
step   169 | loss: 8.209063 | lr 1.4266e-04 | norm: 0.5822 | dt: 17759.67ms | tok/sec: 27676.20
step   170 | loss: 8.157027 | lr 1.4350e-04 | norm: 0.5257 | dt: 17769.88ms | tok/sec: 27660.29
step   171 | loss: 7.843205 | lr 1.4434e-04 | norm: 0.6180 | dt: 17770.62ms | tok/sec: 27659.14
step   172 | loss: 8.116597 | lr 1.4517e-04 | norm: 0.4394 | dt: 17772.07ms | tok/sec: 27656.88
step   173 | loss: 8.145700 | lr 1.4601e-04 | norm: 0.6062 | dt: 17824.77ms | tok/sec: 27575.11
step   174 | loss: 7.829066 | lr 1.4685e-04 | norm: 0.5405 | dt: 17764.52ms | tok/sec: 27668.64
step   175 | loss: 7.982712 | lr 1.4769e-04 | norm: 0.4409 | dt: 17767.86ms | tok/sec: 27663.43
step   176 | loss: 7.313060 | lr 1.4853e-04 | norm: 0.4867 | dt: 17771.94ms | tok/sec: 27657.08
step   177 | loss: 7.692209 | lr 1.4937e-04 | norm: 0.4350 | dt: 17770.97ms | tok/sec: 27658.60
step   178 | loss: 8.222937 | lr 1.5021e-04 | norm: 0.4669 | dt: 17775.25ms | tok/sec: 27651.93
step   179 | loss: 8.005107 | lr 1.5105e-04 | norm: 0.4534 | dt: 17768.35ms | tok/sec: 27662.67
step   180 | loss: 8.040774 | lr 1.5189e-04 | norm: 0.5304 | dt: 17769.35ms | tok/sec: 27661.12
step   181 | loss: 7.720807 | lr 1.5273e-04 | norm: 0.7580 | dt: 17777.49ms | tok/sec: 27648.45
step   182 | loss: 6.408662 | lr 1.5357e-04 | norm: 1.0082 | dt: 17772.40ms | tok/sec: 27656.37
step   183 | loss: 7.520717 | lr 1.5441e-04 | norm: 0.6071 | dt: 17822.42ms | tok/sec: 27578.74
step   184 | loss: 7.223771 | lr 1.5524e-04 | norm: 0.6413 | dt: 17769.80ms | tok/sec: 27660.42
step   185 | loss: 7.449455 | lr 1.5608e-04 | norm: 0.7842 | dt: 17772.33ms | tok/sec: 27656.47
step   186 | loss: 7.284335 | lr 1.5692e-04 | norm: 0.8552 | dt: 17775.28ms | tok/sec: 27651.89
step   187 | loss: 7.958051 | lr 1.5776e-04 | norm: 0.4458 | dt: 17770.55ms | tok/sec: 27659.25
step   188 | loss: 7.679802 | lr 1.5860e-04 | norm: 0.7031 | dt: 17778.00ms | tok/sec: 27647.66
step   189 | loss: 7.357261 | lr 1.5944e-04 | norm: 0.8283 | dt: 17772.54ms | tok/sec: 27656.15
step   190 | loss: 7.751280 | lr 1.6028e-04 | norm: 0.4808 | dt: 17780.51ms | tok/sec: 27643.76
step   191 | loss: 7.540311 | lr 1.6112e-04 | norm: 0.8782 | dt: 17769.59ms | tok/sec: 27660.75
step   192 | loss: 7.827969 | lr 1.6196e-04 | norm: 0.7817 | dt: 17776.99ms | tok/sec: 27649.22
step   193 | loss: 6.744409 | lr 1.6280e-04 | norm: 1.0476 | dt: 17831.05ms | tok/sec: 27565.40
step   194 | loss: 7.890632 | lr 1.6364e-04 | norm: 0.4389 | dt: 17780.92ms | tok/sec: 27643.12
step   195 | loss: 7.767040 | lr 1.6448e-04 | norm: 0.9536 | dt: 17782.45ms | tok/sec: 27640.73
step   196 | loss: 7.725591 | lr 1.6531e-04 | norm: 0.5018 | dt: 17778.13ms | tok/sec: 27647.45
step   197 | loss: 7.674728 | lr 1.6615e-04 | norm: 0.8043 | dt: 17778.64ms | tok/sec: 27646.66
step   198 | loss: 7.423676 | lr 1.6699e-04 | norm: 0.6622 | dt: 17779.79ms | tok/sec: 27644.87
step   199 | loss: 7.017088 | lr 1.6783e-04 | norm: 0.7463 | dt: 17767.52ms | tok/sec: 27663.96
step   200 | loss: 7.781237 | lr 1.6867e-04 | norm: 0.4719 | dt: 17786.39ms | tok/sec: 27634.61
step   201 | loss: 7.643851 | lr 1.6951e-04 | norm: 0.7879 | dt: 17784.02ms | tok/sec: 27638.30
step   202 | loss: 7.634873 | lr 1.7035e-04 | norm: 0.7083 | dt: 17780.99ms | tok/sec: 27643.00
step   203 | loss: 7.710544 | lr 1.7119e-04 | norm: 0.8292 | dt: 18115.27ms | tok/sec: 27132.91
step   204 | loss: 7.629265 | lr 1.7203e-04 | norm: 0.6651 | dt: 17769.42ms | tok/sec: 27661.00
step   205 | loss: 7.654706 | lr 1.7287e-04 | norm: 0.5089 | dt: 17774.83ms | tok/sec: 27652.58
step   206 | loss: 7.568373 | lr 1.7371e-04 | norm: 0.5967 | dt: 17782.67ms | tok/sec: 27640.39
step   207 | loss: 7.695591 | lr 1.7455e-04 | norm: 0.7039 | dt: 17777.97ms | tok/sec: 27647.71
step   208 | loss: 7.597600 | lr 1.7538e-04 | norm: 0.6607 | dt: 17781.82ms | tok/sec: 27641.72
step   209 | loss: 7.521743 | lr 1.7622e-04 | norm: 0.6768 | dt: 17781.57ms | tok/sec: 27642.11
step   210 | loss: 7.480256 | lr 1.7706e-04 | norm: 0.4761 | dt: 17783.49ms | tok/sec: 27639.11
step   211 | loss: 7.689334 | lr 1.7790e-04 | norm: 0.5196 | dt: 17783.56ms | tok/sec: 27639.01
step   212 | loss: 7.665194 | lr 1.7874e-04 | norm: 0.6145 | dt: 17792.14ms | tok/sec: 27625.68
step   213 | loss: 7.688101 | lr 1.7958e-04 | norm: 0.7828 | dt: 17833.55ms | tok/sec: 27561.54
step   214 | loss: 7.495220 | lr 1.8042e-04 | norm: 0.8085 | dt: 17780.95ms | tok/sec: 27643.07
step   215 | loss: 7.653437 | lr 1.8126e-04 | norm: 0.7092 | dt: 17782.45ms | tok/sec: 27640.73
step   216 | loss: 7.577835 | lr 1.8210e-04 | norm: 0.7429 | dt: 17781.85ms | tok/sec: 27641.67
step   217 | loss: 7.361648 | lr 1.8294e-04 | norm: 0.6114 | dt: 17779.77ms | tok/sec: 27644.90
step   218 | loss: 7.453366 | lr 1.8378e-04 | norm: 0.6461 | dt: 17781.84ms | tok/sec: 27641.69
step   219 | loss: 7.545683 | lr 1.8462e-04 | norm: 0.5563 | dt: 17780.54ms | tok/sec: 27643.71
step   220 | loss: 7.515775 | lr 1.8545e-04 | norm: 0.5002 | dt: 17785.53ms | tok/sec: 27635.94
step   221 | loss: 7.646933 | lr 1.8629e-04 | norm: 0.7239 | dt: 17790.35ms | tok/sec: 27628.47
step   222 | loss: 7.632721 | lr 1.8713e-04 | norm: 0.7943 | dt: 17779.93ms | tok/sec: 27644.66
step   223 | loss: 7.243467 | lr 1.8797e-04 | norm: 0.7480 | dt: 17833.48ms | tok/sec: 27561.65
